Sno,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed
6148,-,-,25855,493,55680
6149,-,-,2375,2,2671
6150,-,-,175400,4666,205482
6151,-,-,17592,268,22890
6152,-,-,90103,3164,109465
6153,-,-,66705,907,85944
6154,-,-,5677,66,8466
6155,-,-,34215,845,49134
6156,-,-,42115,517,58079
6157,-,-,322454,6937,430947
6158,-,-,72578,396,99266
6159,-,-,2366,36,3177
6160,-,-,61285,1661,81379
6161,-,-,700715,28282,990795
6162,-,-,5793,44,7470
6163,-,-,1842,20,3296
6164,-,-,750,0,1333
6165,-,-,3792,10,4636
6166,-,-,108001,591,139121
6167,-,-,13389,353,18536
6168,-,-,51906,2149,72143
6169,-,-,80482,1192,97376
6170,-,-,1470,7,2009
6171,-,-,429416,8154,486052
6172,-,-,119467,940,152602
6173,-,-,10255,173,17811
6174,-,-,18783,377,28266
6175,-,-,221506,4206,292029
6176,-,-,166027,3771,193175
6177,-,-,3157,51,3494
6178,-,-,446716,4779,547686
6179,-,-,4126,10,5825
6180,-,-,108329,430,138339
6181,-,-,139458,797,155445
6182,-,-,4600,86,7292
6183,-,-,27123,519,58643
6184,-,-,2413,2,2695
6185,-,-,178154,4687,209748
6186,-,-,18065,276,23445
6187,-,-,91343,3180,110809
6188,-,-,68525,932,88332
6189,-,-,5839,71,8784
6190,-,-,34689,854,50712
6191,-,-,43328,532,59040
6192,-,-,334999,7067,440411
6193,-,-,73900,410,102254
6194,-,-,2387,38,3228
6195,-,-,62936,1691,83619
6196,-,-,715023,28724,1015681
6197,-,-,6002,44,7579
6198,-,-,1889,24,3447
6199,-,-,790,0,1379
6200,-,-,3802,10,4946
6201,-,-,112062,605,143117
6202,-,-,13783,365,19026
6203,-,-,53308,2212,74616
6204,-,-,81970,1207,99036
6205,-,-,1486,8,2026
6206,-,-,435422,8231,491571
6207,-,-,121925,950,154880
6208,-,-,10734,182,18281
6209,-,-,19428,388,29221
6210,-,-,227442,4282,299045
6211,-,-,169043,3828,196332
6212,-,-,3202,51,3521
6213,-,-,457008,4846,557587
6214,-,-,4253,10,5975
6215,-,-,110885,453,140471
6216,-,-,141499,808,156703
6217,-,-,4864,92,7542
6218,-,-,27978,539,61763
6219,-,-,2444,2,2725
6220,-,-,181295,4715,214069
6221,-,-,18576,286,24185
6222,-,-,92678,3195,112174
6223,-,-,70713,956,91115
6224,-,-,5962,73,9229
6225,-,-,35285,864,52410
6226,-,-,45074,542,60460
6227,-,-,344556,7161,449551
6228,-,-,75844,425,105139
6229,-,-,2414,39,3294
6230,-,-,64398,1728,85966
6231,-,-,728512,29115,1037765
6232,-,-,6102,45,7731
6233,-,-,2020,25,3615
6234,-,-,823,0,1414
6235,-,-,3839,10,5064
6236,-,-,115279,616,146894
6237,-,-,14228,370,19445
6238,-,-,55385,2288,77057
6239,-,-,82902,1221,100705
6240,-,-,1503,11,2055
6241,-,-,441649,8307,497066
6242,-,-,124528,961,157096
6243,-,-,11132,194,18910
6244,-,-,20153,402,30336
6245,-,-,233527,4349,305831
6246,-,-,172085,3887,199493
6247,-,-,3243,51,3546
6248,-,-,467139,4912,567123
6249,-,-,4379,10,6121
6250,-,-,113133,469,141763
6251,-,-,143350,822,158285
6252,-,-,5170,93,7991
6253,-,-,31931,555,63991
6254,-,-,2488,2,2745
6255,-,-,184748,4744,218304
6256,-,-,19129,290,24592
6257,-,-,93883,3210,113500
6258,-,-,72587,975,93641
6259,-,-,6114,77,9555
6260,-,-,35737,878,54096
6261,-,-,46583,555,61474
6262,-,-,352958,7265,459445
6263,-,-,77699,439,108278
6264,-,-,2436,40,3345
6265,-,-,65998,1762,88247
6266,-,-,740061,29531,1060308
6267,-,-,6191,46,7875
6268,-,-,2075,26,3724
6269,-,-,830,0,1428
6270,-,-,3901,10,5083
6271,-,-,118642,626,150807
6272,-,-,14570,385,19833
6273,-,-,57536,2356,79679
6274,-,-,84518,1236,102408
6275,-,-,1505,14,2086
6276,-,-,447366,8381,502759
6277,-,-,127007,974,158513
6278,-,-,11536,200,19165
6279,-,-,21040,414,31973
6280,-,-,239485,4429,312036
6281,-,-,175139,3945,202708
6282,-,-,3278,52,3557
6283,-,-,476903,4972,575079
6284,-,-,4531,11,6298
6285,-,-,115054,482,144166
6286,-,-,145560,831,160366
6287,-,-,5300,98,8245
6288,-,-,33109,573,67327
6289,-,-,2513,2,2763
6290,-,-,188122,4770,221533
6291,-,-,19648,304,24898
6292,-,-,95138,3227,114834
6293,-,-,74712,1000,96129
6294,-,-,6182,82,9923
6295,-,-,36381,895,55325
6296,-,-,48112,561,62737
6297,-,-,361823,7384,467689
6298,-,-,79809,454,110818
6299,-,-,2475,41,3419
6300,-,-,67711,1791,90730
6301,-,-,755850,29894,1077374
6302,-,-,6340,46,7971
6303,-,-,2151,27,3864
6304,-,-,919,0,1468
6305,-,-,3915,10,5214
6306,-,-,122024,637,155005
6307,-,-,15027,394,20226
6308,-,-,58999,2424,82113
6309,-,-,86162,1250,104138
6310,-,-,1521,16,2119
6311,-,-,453165,8434,508511
6312,-,-,129187,984,160571
6313,-,-,11925,207,19696
6314,-,-,22213,429,33016
6315,-,-,245417,4491,317195
6316,-,-,178223,4003,205919
6317,-,-,3318,52,3574
6318,-,-,486531,5041,583925
6319,-,-,4658,13,6466
6320,-,-,116903,492,146575
6321,-,-,146980,836,160871
6322,-,-,5502,99,8592
6323,-,-,34279,589,70777
6324,-,-,2552,2,2783
6325,-,-,191203,4806,225796
6326,-,-,20094,315,25511
6327,-,-,96582,3244,116183
6328,-,-,77166,1026,98622
6329,-,-,6444,90,10335
6330,-,-,37062,914,56654
6331,-,-,49750,571,64439
6332,-,-,369229,7481,475265
6333,-,-,82341,466,114033
6334,-,-,2517,44,3499
6335,-,-,69613,1820,93053
6336,-,-,775273,30409,1097856
6337,-,-,6418,47,8210
6338,-,-,2190,28,4036
6339,-,-,922,0,1480
6340,-,-,3945,15,5229
6341,-,-,125738,645,158650
6342,-,-,15522,405,20601
6343,-,-,60814,2514,84482
6344,-,-,87873,1264,105898
6345,-,-,1690,19,2173
6346,-,-,458900,8502,514208
6347,-,-,131447,996,162844
6348,-,-,12435,217,20150
6349,-,-,23230,438,34407
6350,-,-,252097,4604,324036
6351,-,-,181142,4062,209146
6352,-,-,3345,52,3593
6353,-,-,497376,5105,592760
6354,-,-,4787,13,6692
6355,-,-,119367,511,148969
6356,-,-,148656,848,162463
6357,-,-,5683,104,8958
6358,-,-,35885,611,73966
6359,-,-,2575,2,2810
6360,-,-,194516,4839,230269
6361,-,-,20445,319,26139
6362,-,-,98029,3256,117547
6363,-,-,78937,1045,101316
6364,-,-,6558,91,10795
6365,-,-,37809,932,58244
6366,-,-,51357,579,66074
6367,-,-,375809,7536,484990
6368,-,-,84608,480,117863
6369,-,-,2536,46,3535
6370,-,-,71535,1844,95515
6371,-,-,792832,30883,1121221
6372,-,-,6521,48,8320
6373,-,-,2264,29,4195
6374,-,-,939,0,1506
6375,-,-,3987,15,5263
6376,-,-,129859,656,162920
6377,-,-,15923,418,21111
6378,-,-,63570,2592,87184
6379,-,-,89352,1279,107680
6380,-,-,1722,19,2221
6381,-,-,464668,8559,519860
6382,-,-,133555,1005,165003
6383,-,-,12956,222,20676
6384,-,-,24432,447,35947
6385,-,-,258573,4690,330265
6386,-,-,184113,4123,212383
6387,-,-,3378,52,3604
6388,-,-,508088,5177,601462
6389,-,-,4967,13,6851
6390,-,-,121613,528,150349
6391,-,-,150040,855,164051
6392,-,-,6062,109,9256
6393,-,-,41111,628,77775
6394,-,-,2608,2,2831
6395,-,-,198103,4877,234701
6396,-,-,20844,327,26783
6397,-,-,99681,3270,118926
6398,-,-,81690,1069,103773
6399,-,-,6946,98,11190
6400,-,-,38521,951,59711
6401,-,-,52807,590,67100
6402,-,-,383077,7629,494356
6403,-,-,87345,489,122214
6404,-,-,2558,46,3576
6405,-,-,74398,1877,97906
6406,-,-,812354,31351,1145840
6407,-,-,6538,51,8430
6408,-,-,2342,31,4356
6409,-,-,949,0,1534
6410,-,-,4098,15,5306
6411,-,-,133466,669,167161
6412,-,-,16253,431,21428
6413,-,-,65818,2646,90032
6414,-,-,90685,1293,109473
6415,-,-,1789,22,2274
6416,-,-,470192,8618,525420
6417,-,-,135357,1016,167046
6418,-,-,13559,228,20949
6419,-,-,24965,460,37139
6420,-,-,263288,4771,336294
6421,-,-,187061,4183,215580
6422,-,-,3414,52,3631
6423,-,-,519891,5244,609558
6424,-,-,5106,13,7005
6425,-,-,123687,540,152858
6426,-,-,151750,859,165218
6427,-,-,6415,113,9506
6428,-,-,44392,645,81617
6429,-,-,2639,2,2859
6430,-,-,201671,4907,238828
6431,-,-,21314,335,27379
6432,-,-,100974,3286,120336
6433,-,-,83878,1092,106261
6434,-,-,7081,111,11622
6435,-,-,39305,966,61041
6436,-,-,54052,602,68578
6437,-,-,394026,7808,502982
6438,-,-,90085,501,126381
6439,-,-,2600,48,3635
6440,-,-,76952,1901,100458
6441,-,-,834432,31791,1167496
6442,-,-,6629,52,8607
6443,-,-,2437,32,4445
6444,-,-,973,0,1548
6445,-,-,4129,15,5357
6446,-,-,137567,682,171341
6447,-,-,16715,462,21913
6448,-,-,68463,2708,92833
6449,-,-,92265,1308,111290
6450,-,-,1857,24,2303
6451,-,-,475717,8685,530908
6452,-,-,137508,1025,169169
6453,-,-,14142,235,21484
6454,-,-,26250,464,38007
6455,-,-,270094,4869,342788
6456,-,-,190021,4242,218772
6457,-,-,3436,52,3644
6458,-,-,530711,5302,617776
6459,-,-,5280,13,7250
6460,-,-,125543,548,155453
6461,-,-,153298,861,166788
6462,-,-,6766,119,9796
6463,-,-,46081,664,84234
6464,-,-,2677,2,2887
6465,-,-,205890,4945,242899
6466,-,-,21760,342,28022
6467,-,-,102444,3302,121768
6468,-,-,86150,1120,108952
6469,-,-,7484,116,11908
6470,-,-,40265,987,62533
6471,-,-,55697,615,69860
6472,-,-,404841,7922,511346
6473,-,-,92951,519,131005
6474,-,-,2666,49,3708
6475,-,-,79158,1943,103065
6476,-,-,857933,32216,1188015
6477,-,-,6723,55,8724
6478,-,-,2483,36,4557
6479,-,-,990,0,1578
6480,-,-,4171,15,5392
6481,-,-,141657,691,175550
6482,-,-,17209,462,22456
6483,-,-,70373,2757,95529
6484,-,-,93805,1322,113124
6485,-,-,1972,25,2423
6486,-,-,481273,8751,536477
6487,-,-,139700,1033,171306
6488,-,-,14810,239,22032
6489,-,-,27142,478,40085
6490,-,-,276690,4953,348517
6491,-,-,193014,4298,221960
6492,-,-,3452,52,3651
6493,-,-,541319,5359,625514
6494,-,-,5408,13,7385
6495,-,-,127338,562,156680
6496,-,-,155155,864,169024
6497,-,-,7138,123,10082
6498,-,-,47653,677,86183
6499,-,-,2693,2,2924
6500,-,-,209632,4982,246711
6501,-,-,22297,351,28429
6502,-,-,103648,3319,123175
6503,-,-,88697,1149,111257
6504,-,-,7565,120,12129
6505,-,-,40957,1001,63990
6506,-,-,56944,617,71352
6507,-,-,413452,8023,519537
6508,-,-,95702,535,135721
6509,-,-,2691,49,3753
6510,-,-,81374,1970,105644
6511,-,-,884341,32671,1208642
6512,-,-,6767,57,8894
6513,-,-,2513,36,4660
6514,-,-,1002,0,1585
6515,-,-,4252,15,5451
6516,-,-,145675,701,179880
6517,-,-,17556,462,22926
6518,-,-,72598,2813,97689
6519,-,-,95469,1336,114989
6520,-,-,1975,28,2472
6521,-,-,486479,8811,541993
6522,-,-,141930,1042,172608
6523,-,-,15464,245,22275
6524,-,-,28017,491,40963
6525,-,-,283274,5047,354275
6526,-,-,195972,4359,225137
6527,-,-,3469,52,3673
6528,-,-,551821,5410,631749
6529,-,-,5643,13,7595
6530,-,-,129133,578,159320
6531,-,-,156242,870,169651
6532,-,-,7411,126,10298
6533,-,-,49564,690,88181
6534,-,-,2711,2,2933
6535,-,-,213304,5014,249259
6536,-,-,22726,360,28753
6537,-,-,104964,3336,124605
6538,-,-,90884,1177,113075
6539,-,-,7853,127,12438
6540,-,-,42115,1024,65026
6541,-,-,58543,626,72673
6542,-,-,423377,8145,526876
6543,-,-,98724,553,138631
6544,-,-,2735,50,3832
6545,-,-,83618,2007,108167
6546,-,-,916348,33015,1224380
6547,-,-,6838,59,9010
6548,-,-,2527,37,4733
6549,-,-,1012,0,1692
6550,-,-,4477,15,5544
6551,-,-,149379,710,184122
6552,-,-,18065,467,23191
6553,-,-,75409,2860,99930
6554,-,-,97284,1352,116881
6555,-,-,1986,29,2528
6556,-,-,491971,8871,547337
6557,-,-,144073,1052,174774
6558,-,-,15883,251,22834
6559,-,-,29201,501,41777
6560,-,-,289594,5135,358893
6561,-,-,198983,4421,228302
